-17.216,-50.237
-17.165,-16.596
-16.047,15.813
16.421,-49.63
16.818,-17.646
16.299,16.727
-50.173,-49.733
-49.651,-16.719
-49.956,16.743
-15.854,-49.587
-15.655,-16.604
-16.637,16.648
17.394,-49.819
16.766,-16.357
16.557,16.482
-50.187,-49.318
-49.9,-15.626
-50.562,16.908
-16.995,-49.119
-17.274,-17.495
-16.172,16.612
15.631,-50.038
16.328,-17.354
16.112,17.373
-50.437,-51.007
-49.606,-16.041
-50.013,17.349
-17.478,-50.239
-17.353,-17.197
-17.456,16.89
16.399,-50.081
15.863,-17.353
16.655,16.944
-49.728,-50.803
-49.923,-17.202
-49.691,15.666
-16.753,-49.928
-16.886,-16.239
-16.347,17.557
17.517,-50.702
17.065,-17.162
16.218,16.214
-50.08,-50.336
-49.379,-16.819
-50.295,15.977
-15.964,-49.362
-17.152,-17.507
-16.42,16.104
16.63,-49.985
15.702,-16.35
16.472,15.65
-50.059,-49.824
-50.052,-17.31
-49.812,16.524
-16.643,-50.088
-17.254,-16.899
-16.794,16.618
17.301,-49.882
16.757,-16.754
16.632,16.28
-50.255,-49.866
-50.02,-16.518
-49.607,17.699
-16.755,-49.933
-15.87,-17.165
-16.303,17.218
16.799,-50.665
15.832,-16.52
17.031,16.909
-50.06,-49.913
-49.982,-17.134
-50.246,15.972
-16.25,-49.479
-16.632,-15.959
-16.583,16.85
17.337,-49.932
17.676,-16.645
16.356,17.629
-50.299,-49.567
-50.019,-16.673
-50.172,16.618
-16.744,-50.037
-16.668,-16.514
-17.189,16.77
17.107,-50.256
16.802,-16.829
17.722,16.833
-48.997,-50.215
-49.004,-16.724
-49.661,16.729
-16.765,-50.517
-17.492,-15.94
-15.738,16.432
17.6,-49.924
16.666,-16.768
16.154,16.727
-49.949,-49.984
-50.712,-16.862
-50.272,16.498
-16.55,-50.309
-16.639,-16.62
-17.188,16.922
16.595,-50.059
15.888,-17.437
17.153,16.166
-49.255,-49.234
-50.339,-17.684
-49.667,16.473
-17.355,-49.236
-16.666,-16.667
-16.975,16.97
16.939,-50.509
16.789,-16.836
16.548,16.591
-49.924,-50.008
-50.469,-17.466
-49.741,16.316
-16.305,-49.131
-16.389,-16.761
-15.855,16.875
16.763,-50.311
15.871,-17.303
16.209,17.04
-49.95,-50.586
-50.014,-16.375
-49.692,17.402
-16.403,-49.422
-16.593,-16.64
-17.054,17.339
16.275,-49.666
16.517,-16.892
17.179,15.69
-50.275,-50.382
-49.469,-17.585
-49.405,17.139
-16.154,-49.025
-15.654,-16.266
-16.884,16.585
16.741,-50.303
17.328,-15.782
16.716,16.652
-50.324,-49.184
-49.96,-16.756
-50.563,17.214
-16.432,-49.658
-17.13,-17.523
-16.769,16.694
16.776,-50.026
16.373,-16.825
16.792,16.589
-50.428,-50.781
-49.947,-16.862
-49.813,16.153
-15.992,-49.485
-16.106,-17.095
-16.975,16.353
16.789,-49.1
17.519,-16.131
17.3,17.126
-50.407,-50.932
-50.894,-16.426
-50.227,17.508
-16.549,-49.985
-16.899,-16.349
-16.572,16.833
16.75,-49.981
16.989,-17.219
16.853,16.775
-50.223,-50.149
-50.076,-17.555
-50.409,16.836
-17.55,-49.433
-16.893,-16.179
-16.157,17.231
16.579,-49.23
16.297,-15.986
16.62,16.589
-50.584,-50.494
-49.98,-16.676
-49.994,16.649
-16.678,-50.042
-17.571,-16.413
-16.326,17.028
15.922,-49.856
15.855,-16.624
16.714,16.33
-49.604,-50.383
-50.186,-17.178
-49.116,17.1
-15.662,-49.63
-16.265,-16.495
-16.922,16.807
16.531,-50.11
17.049,-16.74
17.161,15.865
-49.705,-50.747
-50.469,-16.308
-50.146,16.773
-16.361,-50.275
-16.849,-16.91
-16.79,16.765
16.708,-49.644
16.829,-16.205
17.028,16.228
-50.72,-49.363
-49.82,-17.471
-49.83,16.202
-16.834,-49.94
-16.79,-17.139
-16.701,17.237
16.341,-50.105
16.614,-17.618
16.839,16.866
-50.171,-49.861
-50.62,-15.807
-49.102,16.143
-17.276,-49.506
-16.422,-16.813
-16.683,16.665
16.577,-50.265
17.363,-16.157
16.253,16.613
-49.425,-49.377
-49.84,-16.954
-50.052,16.747
-17.184,-50.261
-15.769,-16.514
-16.321,17.493
16.978,-49.969
15.939,-15.874
16.657,16.704
-50.369,-49.931
-49.409,-17.526
-49.328,17.222
-16.789,-49.658
-17.071,-17.066
-16.613,16.5
16.697,-50.124
16.201,-16.344
16.03,16.519
-50.279,-49.286
-48.95,-16.403
-49.91,16.814
-17.221,-49.111
-17.615,-16.177
-16.894,16.793
17.677,-49.627
16.246,-17.239
16.309,16.481
-49.956,-50.015
-50.7,-16.457
-49.255,16.277
-16.597,-49.4
-17.754,-16.635
-15.845,16.5
16.25,-50.301
16.134,-16.315
16.59,16.622
-49.965,-50.004
-50.15,-16.487
-49.994,16.664
-16.697,-49.693
-17.258,-16.998
-16.071,16.443
16.511,-50.214
16.429,-16.72
16.739,16.636
-50.4,-49.97
-50.936,-16.668
-49.981,16.718
-16.679,-49.999
-16.388,-16.01
-15.944,16.733
17.261,-49.937
16.15,-16.228
17.111,16.616
-50.248,-49.933
-50.592,-17.498
-49.786,15.589
-17.424,-50.42
-17.077,-16.752
-17.415,16.892
16.656,-50.067
16.441,-16.626
17.31,17.567
-50.439,-49.96
-50.022,-16.717
-50.02,16.639
-17.442,-50.041
-16.456,-16.988
-16.283,16.06
16.301,-49.635
16.241,-16.28
16.838,16.544
-50.548,-49.807
-50.195,-16.833
-49.73,17.279
-16.118,-50.724
-16.128,-16.29
-17.478,16.518
16.954,-50.503
17.031,-16.371
16.913,16.103
-49.547,-49.903
-49.324,-16.187
-50.19,16.326
-16.73,-49.812
-16.93,-15.8
-15.879,16.373
16.009,-49.3
17.633,-16.769
16.415,16.724
-50.095,-50.349
-49.265,-15.873
-49.723,17.293
-16.667,-50.0
-16.2,-16.508
-16.382,16.902
17.13,-50.315
16.594,-15.739
17.495,16.85
-49.946,-50.086
-50.059,-16.502
-49.465,16.139
-16.81,-50.134
-16.551,-16.869
-16.666,16.666
16.081,-50.423
16.694,-17.214
15.756,16.641
-50.076,-50.144
-50.433,-16.256
-50.046,15.723
-17.147,-49.924
-17.267,-16.63
-16.667,16.667
17.108,-50.206
16.525,-17.316
16.092,17.344
-49.2,-49.238
-50.014,-16.339
-49.215,17.265
-16.029,-50.817
-16.421,-16.466
-15.982,16.758
17.018,-50.917
16.931,-17.676
17.084,17.163
-50.038,-49.784
-50.168,-16.835
-50.321,16.883
-15.937,-50.011
-16.965,-17.294
-17.588,16.781
16.664,-49.975
16.059,-16.283
16.189,15.776
-50.098,-50.206
-49.86,-17.118
-49.5,17.166
-17.132,-50.917
-17.112,-16.692
-15.679,17.078
16.689,-49.462
17.156,-16.519
16.724,16.724
-49.42,-50.908
-49.361,-16.336
-50.45,16.75
-16.648,-49.947
-17.315,-16.345
-16.676,16.307
16.623,-50.231
16.785,-17.182
16.151,16.892
-50.596,-50.765
-49.438,-17.403
-50.235,16.619
-16.034,-49.958
-17.134,-17.475
-16.816,16.607
16.629,-49.835
16.97,-15.724
16.342,16.037
-49.026,-50.447
-48.908,-16.672
-49.912,17.367
-16.681,-50.586
-16.749,-16.125
-16.784,15.914
17.24,-50.368
16.837,-16.953
16.076,17.296
-50.589,-49.684
-50.011,-16.642
-50.288,17.212
-16.143,-49.775
-16.503,-16.903
-16.09,16.995
16.302,-50.113
16.605,-16.783
17.547,17.333
-49.096,-50.518
-49.634,-16.124
-50.273,17.186
-16.769,-49.66
-17.281,-16.547
-16.193,17.021
16.423,-49.957
16.669,-16.734
16.336,16.417
-50.241,-49.833
-49.584,-17.154
-49.886,16.961
-16.677,-49.8
-16.681,-16.654
-16.641,16.157
16.804,-49.744
16.52,-16.686
16.098,17.559
-50.431,-49.226
-49.951,-16.318
-49.871,16.556
-16.519,-50.18
-16.852,-16.505
-16.559,16.145
16.518,-49.888
17.168,-15.792
16.545,16.753
-49.252,-49.535
-50.095,-17.016
-50.633,16.609
-16.481,-49.813
-16.452,-16.793
-15.827,16.55
16.757,-50.044
17.228,-17.19
16.644,17.054
-50.566,-50.753
-50.077,-17.611
-49.475,16.544
-16.174,-49.354
-16.686,-16.575
-16.571,17.32
16.31,-49.531
16.52,-15.849
16.92,16.811
-50.119,-49.793
-49.543,-16.377
-50.342,16.206
-15.788,-49.386
-16.574,-15.804
-17.418,16.876
17.6,-50.198
17.322,-17.305
15.763,16.293
-49.54,-50.687
-49.955,-16.684
-49.324,16.866
-16.676,-49.973
-16.728,-15.936
-16.087,16.479
17.084,-50.567
16.125,-16.504
16.477,16.376
-49.219,-50.637
-49.227,-16.808
-49.828,16.61
-16.012,-50.261
-16.939,-16.619
-16.665,16.701
17.337,-50.676
15.935,-17.234
15.981,16.586
-50.183,-49.776
-50.173,-16.99
-49.159,16.604
-16.181,-49.857
-17.333,-17.236
-15.894,16.558
16.662,-50.2
16.459,-16.735
16.657,16.659
-49.471,-49.755
-49.778,-16.027
-49.739,17.381
-16.068,-49.216
-17.476,-17.282
-17.15,17.525
16.012,-50.412
16.702,-16.786
16.119,16.446
-49.824,-50.271
-50.211,-16.489
-50.58,17.082
-16.699,-50.012
-15.798,-17.16
-17.562,16.444
17.565,-50.123
16.333,-17.024
16.076,16.096
-49.724,-49.69
-50.574,-16.178
-49.956,17.22
-16.682,-49.98
-16.673,-16.662
-16.511,16.58
16.268,-49.102
17.205,-16.28
17.011,16.834
-50.493,-49.512
-50.047,-16.682
-50.857,16.726
-16.668,-49.019
-16.605,-16.898
-17.133,16.956
16.469,-49.651
16.731,-16.725
17.726,16.803
-49.589,-49.243
-49.953,-16.711
-49.646,16.255
-16.721,-50.025
-16.509,-15.861
-17.261,17.483
16.785,-49.819
16.359,-17.51
16.1,16.453
-49.834,-50.695
-50.316,-15.9
-50.39,17.49
-16.126,-49.422
-16.5,-17.032
-16.669,16.71
17.42,-49.465
16.65,-16.276
16.452,17.621
-49.904,-50.083
-50.514,-16.592
-50.054,16.535
-16.414,-50.174
-16.797,-16.955
-16.705,15.756
17.155,-50.812
17.652,-16.702
16.375,17.487
-50.049,-50.117
-49.509,-16.473
-50.833,16.811
-16.549,-49.964
-16.101,-16.562
-16.304,16.048
17.254,-49.507
16.55,-16.702
17.32,16.838
-49.816,-50.695
-49.48,-17.231
-50.501,16.277
-16.596,-50.344
-15.888,-17.01
-17.203,17.257
16.661,-49.998
16.899,-17.164
16.898,17.042
-49.661,-50.216
-49.762,-16.398
-50.407,16.743
-16.75,-50.272
-16.512,-17.453
-16.671,17.091
16.275,-50.01
16.751,-16.934
16.957,17.738
-49.902,-48.92
-49.746,-16.91
-50.466,17.426
-16.457,-50.446
-17.049,-15.658
-17.01,16.815
16.382,-49.976
17.18,-17.088
16.674,17.03
-49.11,-50.096
-49.506,-17.025
-50.441,17.096
-16.729,-50.108
-17.472,-16.94
-16.453,16.385
17.122,-50.584
16.748,-16.851
17.148,16.813
-50.203,-49.86
-50.015,-16.609
-50.045,16.727
-16.173,-50.769
-16.46,-17.587
-17.637,16.404
16.666,-49.995
16.732,-16.786
16.986,15.76
-50.036,-50.222
-49.969,-16.437
-49.958,16.905
-16.517,-48.956
-16.271,-16.244
-16.659,16.64
16.156,-49.192
17.031,-17.504
16.171,17.435
-49.06,-50.09
-50.06,-16.693
-49.313,17.111
-16.721,-50.056
-16.55,-16.504
-16.499,16.552
16.813,-49.898
16.902,-16.954
16.645,16.728
-50.507,-50.269
-50.234,-16.384
-50.019,16.673
-16.782,-50.004
-17.146,-16.563
-17.663,16.204
16.744,-50.349
16.467,-17.226
17.166,16.75
-49.797,-49.617
-49.254,-16.389
-50.148,16.21
-15.87,-49.781
-16.602,-16.859
-17.53,16.313
17.312,-50.715
16.683,-16.516
16.143,16.596
-49.519,-49.798
-49.682,-16.587
-49.829,16.696
-15.901,-49.414
-16.894,-16.712
-16.146,16.639
17.411,-49.66
16.755,-16.387
17.168,16.747
-50.458,-50.647
-49.062,-17.133
-49.271,17.248
-16.849,-50.684
-16.799,-16.946
-17.052,16.395
16.65,-50.592
16.743,-16.278
16.371,16.597
-49.977,-50.024
-49.074,-16.322
-49.606,16.168
-17.513,-50.156
-16.272,-16.601
-16.117,17.135
15.683,-50.068
16.537,-16.634
15.905,15.947
-50.033,-50.271
-49.22,-17.252
-49.984,16.622
-16.416,-49.73
-16.678,-16.817
-16.305,16.872
16.529,-49.942
16.623,-17.082
16.596,17.111
-50.465,-50.439
-49.879,-17.191
-50.242,16.177
-16.442,-50.26
-16.251,-15.787
-16.957,17.126
15.757,-50.237
16.47,-16.807
16.377,17.157
-50.073,-50.801
-49.447,-16.366
-49.575,16.629
-16.678,-49.9
-17.124,-16.494
-16.739,17.193
17.454,-49.218
16.498,-16.538
16.59,15.97
-50.665,-49.855
-50.577,-16.708
-50.407,16.16
-15.714,-49.508
-16.793,-16.876
-16.756,16.624
16.748,-49.749
17.129,-16.83
16.314,15.934
-49.748,-50.499
-49.417,-17.253
-49.333,16.242
-16.658,-50.055
-16.396,-16.613
-16.717,16.869
17.129,-49.833
16.601,-16.674
15.964,16.613
-49.972,-49.957
-50.283,-16.368
-49.905,16.26
-16.724,-49.984
-16.896,-16.542
-15.775,16.31
16.761,-51.042
15.644,-16.906
16.967,16.792
-51.06,-50.093
-50.165,-17.075
-49.891,16.724
-16.26,-50.198
-16.62,-16.619
-17.475,16.563
16.084,-49.789
17.527,-16.72
16.044,16.443
-49.519,-50.592
-50.382,-17.071
-49.672,16.891
-16.265,-49.18
-16.161,-15.942
-17.007,16.507
16.353,-49.081
16.983,-17.473
16.971,16.496
-50.202,-49.292
-50.043,-17.634
-49.104,16.256
-16.215,-50.543
-16.701,-16.47
-15.875,17.041
16.985,-49.957
16.846,-17.686
16.586,16.764
-49.035,-50.346
-49.97,-16.671
-49.832,16.407
-17.481,-49.719
-17.316,-16.44
-16.74,17.123
16.708,-49.977
16.604,-17.432
16.304,16.156
-50.292,-50.241
-49.792,-16.998
-49.98,16.437
-17.691,-49.935
-17.033,-17.666
-16.625,16.605
16.581,-50.177
16.994,-16.264
16.608,16.296
-49.573,-50.488
-49.212,-16.492
-50.682,17.513
-16.646,-50.265
-15.767,-16.476
-16.854,16.73
16.978,-50.164
17.322,-16.14
16.577,16.697
-50.001,-49.875
-50.819,-16.18
-49.934,16.688
-16.715,-50.013
-16.244,-15.742
-17.092,17.678
16.42,-50.127
16.462,-16.738
16.613,17.221
-49.059,-49.903
-50.006,-16.679
-50.064,16.234
-16.678,-49.179
-16.917,-17.452
-17.64,16.407
17.16,-49.7
16.554,-16.826
16.064,16.748
-50.048,-49.493
-49.912,-16.42
-50.799,16.269
-16.57,-51.096
-16.454,-16.976
-17.638,16.922
16.597,-50.755
16.12,-17.351
16.454,17.413
-50.154,-50.735
-50.04,-16.694
-50.314,16.649
-16.953,-49.851
-16.449,-16.919
-16.478,17.247
16.617,-49.952
16.328,-16.559
15.794,16.824
-50.525,-50.809
-50.252,-16.862
-49.721,17.081
-16.328,-50.951
-15.837,-17.125
-16.817,15.895
16.352,-51.055
16.475,-16.638
17.559,16.99
-49.714,-49.059
-49.025,-16.226
-48.979,16.94
-16.553,-49.369
-16.472,-16.402
-16.392,15.918
16.207,-50.673
17.651,-16.7
16.667,16.666
-49.995,-49.995
-49.999,-16.641
-49.548,17.43
-16.659,-49.874
-16.736,-16.651
-16.404,17.69
16.319,-49.798
16.606,-16.648
16.992,16.634
